folio,depto,area,s09b_10_01,s09b_10_02,s09b_10_03,s09b_10_04,s09b_10_05,s09b_10_06,s09b_10_07,s09b_10_08,s09b_10_09,s09b_10_10,s09b_10_11,s09b_10_12,s09b_10_13,s09b_10_14,s09b_10_15,s09b_10_16,s09b_10_17,s09b_10_18,s09b_10_19,s09b_10_20,s09b_10_21,s09b_10_22,s09b_10_23,s09b_10_24,s09b_10_25,s09b_10_26,s09b_10_27,s09b_10_28,s09b_10_29,s09b_11_01,s09b_11_02,s09b_11_03,s09b_11_04,s09b_11_05,s09b_11_06,s09b_11_07,s09b_11_08,s09b_12_01,s09b_12_02,s09b_12_03,s09b_13_01,s09b_13_02,s09b_13_03,s09b_13_03a,s09b_13_04,s09b_13_05,s09b_13_06,s09b_13_07,s09b_13_08,s09b_13_09,s09b_13_10,s09b_13_11,s09b_13_12,s09b_13_13,s09b_13_14,s09b_13_15,s09b_13_16,s09b_13_17,s09b_13_18,s09b_13_19,upm,estrato,factor
111-000213-A-0211,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,70.0,0.0,80.0,0.0,420.0,0.0,0.0,0.0,200.0,0.0,120.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,200.0,50.0,150.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,250.0,180.0,0.0,0.0,0.0,0.0,100.0,1400.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,500.0,1800.0,0.0,0.0,0.0,111-000213-A,11,101.11593627929688
111-000213-A-0231,1.0,1.0,50.0,96.0,0.0,25.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,300.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,111-000213-A,11,101.11593627929688
111-000262-A-0031,1.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0051,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0081,1.0,1.0,100.0,36.0,0.0,0.0,0.0,0.0,50.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,320.0,160.0,300.0,0.0,0.0,0.0,400.0,300.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2666.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0101,1.0,1.0,38.0,0.0,0.0,35.0,0.0,30.0,80.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,60.0,100.0,25.0,0.0,25.0,0.0,0.0,0.0,1000.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,100.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,250.0,230.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0131,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,550.0,250.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0151,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,50.0,0.0,0.0,60.0,20.0,0.0,40.0,0.0,0.0,0.0,800.0,70.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,20.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,350.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0181,1.0,1.0,150.0,50.0,840.0,100.0,0.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,180.0,165.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0201,1.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0231,1.0,1.0,34.0,200.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,70.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0251,1.0,1.0,25.0,100.0,0.0,0.0,0.0,15.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0281,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1500.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
111-000262-A-0301,1.0,1.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,100.0,20.0,0.0,0.0,1000.0,0.0,0.0,400.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,150.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,260.0,560.0,0.0,0.0,0.0,111-000262-A,11,178.43988037109375
112-000368-A-0031,1.0,1.0,40.0,150.0,0.0,0.0,0.0,0.0,35.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0051,1.0,1.0,50.0,180.0,0.0,0.0,0.0,0.0,100.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0071,1.0,1.0,80.0,250.0,0.0,0.0,0.0,0.0,80.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0101,1.0,1.0,20.0,50.0,0.0,0.0,0.0,0.0,30.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0121,1.0,1.0,50.0,90.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0141,1.0,1.0,50.0,180.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0171,1.0,1.0,50.0,180.0,0.0,0.0,0.0,0.0,50.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,120.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0191,1.0,1.0,80.0,120.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0211,1.0,1.0,60.0,120.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,150.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0241,1.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,30.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0261,1.0,1.0,0.0,180.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000368-A-0281,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,112-000368-A,12,95.1634521484375
112-000428-A-0011,1.0,1.0,50.0,200.0,0.0,0.0,0.0,10.0,150.0,7.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,185.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0021,1.0,1.0,50.0,300.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0031,1.0,1.0,50.0,350.0,0.0,0.0,0.0,0.0,100.0,20.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,25.0,0.0,0.0,0.0,0.0,0.0,150.0,100.0,185.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,20.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0041,1.0,1.0,30.0,200.0,0.0,0.0,0.0,0.0,80.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0051,1.0,1.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,100.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0061,1.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1500.0,150.0,100.0,187.0,0.0,50.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,0.0,0.0,1200.0,0.0,0.0,26400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,1500.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0071,1.0,1.0,30.0,150.0,0.0,0.0,30.0,0.0,40.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,60.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0081,1.0,1.0,50.0,80.0,50.0,5.0,0.0,0.0,20.0,10.0,20.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0091,1.0,1.0,25.0,130.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0101,1.0,1.0,100.0,100.0,0.0,40.0,0.0,0.0,40.0,150.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,21.0,0.0,70.0,0.0,300.0,40.0,60.0,0.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,300.0,0.0,350.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0111,1.0,1.0,0.0,150.0,280.0,0.0,0.0,0.0,15.0,24.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,150.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,130.0,60.0,0.0,50.0,0.0,120.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000428-A-0121,1.0,1.0,50.0,90.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,200.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000428-A,12,93.2213363647461
112-000481-A-0031,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,350.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0051,1.0,1.0,50.0,300.0,0.0,0.0,0.0,0.0,90.0,0.0,30.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,180.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0071,1.0,1.0,80.0,20.0,0.0,0.0,0.0,0.0,150.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,280.0,30.0,185.0,0.0,145.0,0.0,120.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,150.0,0.0,4000.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,7000.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0101,1.0,1.0,50.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0121,1.0,1.0,20.0,150.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0,40.0,0.0,60.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0141,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,150.0,30.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0171,1.0,1.0,30.0,80.0,0.0,30.0,0.0,0.0,70.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,100.0,10.0,20.0,20.0,0.0,0.0,0.0,100.0,60.0,270.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,200.0,0.0,0.0,700.0,0.0,0.0,100.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0191,1.0,1.0,100.0,180.0,0.0,0.0,100.0,0.0,200.0,250.0,50.0,0.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,180.0,50.0,0.0,0.0,0.0,0.0,0.0,150.0,200.0,143.0,0.0,240.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,200.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,550.0,1500.0,0.0,200.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0211,1.0,1.0,10.0,200.0,0.0,0.0,0.0,0.0,30.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,0.0,50.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0241,1.0,1.0,10.0,50.0,100.0,0.0,0.0,0.0,30.0,20.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
112-000481-A-0261,1.0,1.0,5.0,40.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,112-000481-A,12,160.27528381347656
